,name_en,syllables,syllable_count,forms,category,height_m,weight_kg,has_gender,female_percent,is_breedable,catch_rate,leveling_rate,base_hp,base_atk,base_def,base_spatk,base_spdef,base_speed,base_stat_total,egg_group_0,egg_group_1,type_0,type_1,ability_0,ability_1,hidden_ability,is_legendary,is_mythical,is_part_of_evolution,stage,evolution_level
605,Bisharp,"['Bis', 'harp']",2,1,Sword Blade Pokemon,1.6,70.0,True,50.0,True,45,Medium Fast,65,125,100,60,70,70,490,Human-Like,,Dark,Steel,Defiant,Inner Focus,Pressure,False,False,True,2,
606,Bouffalant,"['Bouf', 'fa', 'lant']",3,1,Bash Buffalo Pokemon,1.6,94.6,True,50.0,True,45,Medium Fast,95,110,95,40,95,55,490,Field,,Normal,,Reckless,Sap Sipper,Soundproof,False,False,False,1,
607,Rufflet,"['Ruf', 'flet']",2,1,Eaglet Pokemon,0.5,10.5,True,0.0,True,190,Slow,70,83,50,37,50,60,350,Flying,,Normal,Flying,Keen Eye,Sheer Force,Hustle,False,False,True,1,54.0
608,Braviary,"['Bra', 'via', 'ry']",3,2,Valiant Pokemon,1.5,41.0,True,0.0,True,60,Slow,100,123,75,57,75,80,510,Flying,,Normal,Flying,Keen Eye,Sheer Force,Defiant,False,False,True,2,
609,Vullaby,"['Vul', 'la', 'by']",3,1,Diapered Pokemon,0.5,9.0,True,100.0,True,190,Slow,70,55,75,45,65,60,370,Flying,,Dark,Flying,Big Pecks,Overcoat,Weak Armor,False,False,True,1,54.0
610,Mandibuzz,"['Man', 'di', 'buzz']",3,1,Bone Vulture Pokemon,1.2,39.5,True,100.0,True,60,Slow,110,65,105,55,95,80,510,Flying,,Dark,Flying,Big Pecks,Overcoat,Weak Armor,False,False,True,2,
611,Heatmor,"['Hea', 'tmor']",2,1,Anteater Pokemon,1.4,58.0,True,50.0,True,90,Medium Fast,85,97,66,105,66,65,484,Field,,Fire,,Gluttony,Flash Fire,White Smoke,False,False,False,1,
612,Durant,"['Du', 'rant']",2,1,Iron Ant Pokemon,0.3,33.0,True,50.0,True,90,Medium Fast,58,109,112,48,48,109,484,Bug,,Bug,Steel,Swarm,Hustle,Truant,False,False,False,1,
613,Deino,"['Dei', 'no']",2,1,Irate Pokemon,0.8,17.3,True,50.0,True,45,Slow,52,65,50,45,50,38,300,Dragon,,Dark,Dragon,Hustle,,,False,False,True,1,50.0
614,Zweilous,"['Zwei', 'lous']",2,1,Hostile Pokemon,1.4,50.0,True,50.0,True,45,Slow,72,85,70,65,70,58,420,Dragon,,Dark,Dragon,Hustle,,,False,False,True,2,64.0
615,Hydreigon,"['Hy', 'drei', 'gon']",3,1,Brutal Pokemon,1.8,160.0,True,50.0,True,45,Slow,92,105,90,125,90,98,600,Dragon,,Dark,Dragon,Levitate,,,False,False,True,3,
616,Larvesta,"['Lar', 'ves', 'ta']",3,1,Torch Pokemon,1.1,28.8,True,50.0,True,45,Slow,55,85,55,50,55,60,360,Bug,,Bug,Fire,Flame Body,,Swarm,False,False,True,1,59.0
617,Volcarona,"['Vol', 'ca', 'ro', 'na']",4,1,Sun Pokemon,1.6,46.0,True,50.0,True,15,Slow,85,60,65,135,105,100,550,Bug,,Bug,Fire,Flame Body,,Swarm,False,False,True,2,
618,Cobalion,"['Co', 'ba', 'lion']",3,1,Iron Will Pokemon,2.1,250.0,False,0.0,False,3,Slow,91,90,129,90,72,108,580,No Eggs Discovered,,Steel,Fighting,Justified,,,True,False,False,1,
619,Terrakion,"['Ter', 'ra', 'kion']",3,1,Cavern Pokemon,1.9,260.0,False,0.0,False,3,Slow,91,129,90,72,90,108,580,No Eggs Discovered,,Rock,Fighting,Justified,,,True,False,False,1,
620,Virizion,"['Vi', 'ri', 'zion']",3,1,Grassland Pokemon,2.0,200.0,False,0.0,False,3,Slow,91,90,72,90,129,108,580,No Eggs Discovered,,Grass,Fighting,Justified,,,True,False,False,1,
621,Reshiram,"['Res', 'hi', 'ram']",3,1,Vast White Pokemon,3.2,330.0,False,0.0,False,3,Slow,100,120,100,150,120,90,680,No Eggs Discovered,,Dragon,Fire,Turboblaze,,,True,False,False,1,
622,Zekrom,"['Ze', 'krom']",2,1,Deep Black Pokemon,2.9,345.0,False,0.0,False,3,Slow,100,150,120,120,100,90,680,No Eggs Discovered,,Dragon,Electric,Teravolt,,,True,False,False,1,
623,Kyurem,"['Kyu', 'rem']",2,3,Boundary Pokemon,3.0,325.0,False,0.0,False,3,Slow,125,130,90,130,90,95,660,No Eggs Discovered,,Dragon,Ice,Pressure,,,True,False,False,1,
624,Chespin,"['Ches', 'pin']",2,1,Spiny Nut Pokemon,0.4,9.0,True,12.5,True,45,Medium Slow,56,61,65,48,45,38,313,Field,,Grass,,Overgrow,,Bulletproof,False,False,True,1,16.0
625,Quilladin,"['Quil', 'la', 'din']",3,1,Spiny Armor Pokemon,0.7,29.0,True,12.5,True,45,Medium Slow,61,78,95,56,58,57,405,Field,,Grass,,Overgrow,,Bulletproof,False,False,True,2,36.0
626,Chesnaught,"['Che', 'snaught']",2,1,Spiny Armor Pokemon,1.6,90.0,True,12.5,True,45,Medium Slow,88,107,122,74,75,64,530,Field,,Grass,Fighting,Overgrow,,Bulletproof,False,False,True,3,
627,Fennekin,"['Fen', 'ne', 'kin']",3,1,Fox Pokemon,0.4,9.4,True,12.5,True,45,Medium Slow,40,45,40,62,60,60,307,Field,,Fire,,Blaze,,Magician,False,False,True,1,16.0
628,Braixen,"['Brai', 'xen']",2,1,Fox Pokemon,1.0,14.5,True,12.5,True,45,Medium Slow,59,59,58,90,70,73,409,Field,,Fire,,Blaze,,Magician,False,False,True,2,36.0
629,Delphox,"['Delp', 'hox']",2,1,Fox Pokemon,1.5,39.0,True,12.5,True,45,Medium Slow,75,69,72,114,100,104,534,Field,,Fire,Psychic,Blaze,,Magician,False,False,True,3,
630,Froakie,"['Froa', 'kie']",2,1,Bubble Frog Pokemon,0.3,7.0,True,12.5,True,45,Medium Slow,41,56,40,62,44,71,314,Water 1,,Water,,Torrent,,Protean,False,False,True,1,16.0
631,Frogadier,"['Fro', 'ga', 'dier']",3,1,Bubble Frog Pokemon,0.6,10.9,True,12.5,True,45,Medium Slow,54,63,52,83,56,97,405,Water 1,,Water,,Torrent,,Protean,False,False,True,2,36.0
632,Greninja,"['Gre', 'nin', 'ja']",3,1,Ninja Pokemon,1.5,40.0,True,12.5,True,45,Medium Slow,72,95,67,103,71,122,530,Water 1,No Eggs Discovered,Water,Dark,Torrent,,Protean,False,False,True,3,
633,Bunnelby,"['Bun', 'nel', 'by']",3,1,Digging Pokemon,0.4,5.0,True,50.0,True,255,Medium Fast,38,36,38,32,36,57,237,Field,,Normal,,Pickup,Cheek Pouch,Huge Power,False,False,True,1,20.0
634,Diggersby,"['Dig', 'gers', 'by']",3,1,Digging Pokemon,1.0,42.4,True,50.0,True,127,Medium Fast,85,56,77,50,77,78,423,Field,,Normal,Ground,Pickup,Cheek Pouch,Huge Power,False,False,True,2,
635,Fletchling,"['Fletc', 'hling']",2,1,Tiny Robin Pokemon,0.3,1.7,True,50.0,True,255,Medium Slow,45,50,43,40,38,62,278,Flying,,Normal,Flying,Big Pecks,,Gale Wings,False,False,True,1,17.0
636,Fletchinder,"['Fletc', 'hin', 'der']",3,1,Ember Pokemon,0.7,16.0,True,50.0,True,120,Medium Slow,62,73,55,56,52,84,382,Flying,,Fire,Flying,Flame Body,,Gale Wings,False,False,True,2,35.0
637,Talonflame,"['Ta', 'lon', 'fla', 'me']",4,1,Scorching Pokemon,1.2,24.5,True,50.0,True,45,Medium Slow,78,81,71,74,69,126,499,Flying,,Fire,Flying,Flame Body,,Gale Wings,False,False,True,3,
638,Scatterbug,"['Scat', 'ter', 'bug']",3,1,Scatterdust Pokemon,0.3,2.5,True,50.0,True,255,Medium Fast,38,35,40,27,25,35,200,Bug,,Bug,,Shield Dust,Compound Eyes,Friend Guard,False,False,True,1,9.0
639,Spewpa,"['Spew', 'pa']",2,1,Scatterdust Pokemon,0.3,8.4,True,50.0,True,120,Medium Fast,45,22,60,27,30,29,213,Bug,,Bug,,Shed Skin,,Friend Guard,False,False,True,2,12.0
640,Litleo,"['Li', 'tleo']",2,1,Lion Cub Pokemon,0.6,13.5,True,87.5,True,220,Medium Slow,62,50,58,73,54,72,369,Field,,Fire,Normal,Rivalry,Unnerve,Moxie,False,False,True,1,35.0
641,Pyroar,"['Py', 'roar']",2,1,Royal Pokemon,1.5,81.5,True,87.5,True,65,Medium Slow,86,68,72,109,66,106,507,Field,,Fire,Normal,Rivalry,Unnerve,Moxie,False,False,True,2,
642,Skiddo,"['Skid', 'do']",2,1,Mount Pokemon,0.9,31.0,True,50.0,True,200,Medium Fast,66,65,48,62,57,52,350,Field,,Grass,,Sap Sipper,,Grass Pelt,False,False,True,1,32.0
643,Gogoat,"['Go', 'goat']",2,1,Mount Pokemon,1.7,91.0,True,50.0,True,45,Medium Fast,123,100,62,97,81,68,531,Field,,Grass,,Sap Sipper,,Grass Pelt,False,False,True,2,
644,Pancham,"['Panc', 'ham']",2,1,Playful Pokemon,0.6,8.0,True,50.0,True,220,Medium Fast,67,82,62,46,48,43,348,Field,Human-Like,Fighting,,Iron Fist,Mold Breaker,Scrappy,False,False,True,1,32.0
645,Pangoro,"['Pan', 'go', 'ro']",3,1,Daunting Pokemon,2.1,136.0,True,50.0,True,65,Medium Fast,95,124,78,69,71,58,495,Field,Human-Like,Fighting,Dark,Iron Fist,Mold Breaker,Scrappy,False,False,True,2,
646,Espurr,['Espurr'],1,1,Restraint Pokemon,0.3,3.5,True,50.0,True,190,Medium Fast,62,48,54,63,60,68,355,Field,,Psychic,,Keen Eye,Infiltrator,Own Tempo,False,False,True,1,25.0
647,Honedge,"['Ho', 'ned', 'ge']",3,1,Sword Pokemon,0.8,2.0,True,50.0,True,180,Medium Fast,45,80,100,35,37,28,325,Mineral,,Steel,Ghost,No Guard,,,False,False,True,1,35.0
648,Doublade,"['Dou', 'bla', 'de']",3,1,Sword Pokemon,0.8,4.5,True,50.0,True,90,Medium Fast,59,110,150,45,49,35,448,Mineral,,Steel,Ghost,No Guard,,,False,False,True,2,
649,Spritzee,"['Spri', 'tzee']",2,1,Perfume Pokemon,0.2,0.5,True,50.0,True,200,Medium Fast,78,52,60,63,65,23,341,Fairy,,Fairy,,Healer,,Aroma Veil,False,False,True,1,
650,Aromatisse,"['Aro', 'ma', 'tis', 'se']",4,1,Fragrance Pokemon,0.8,15.5,True,50.0,True,140,Medium Fast,101,72,72,99,89,29,462,Fairy,,Fairy,,Healer,,Aroma Veil,False,False,True,2,
651,Swirlix,"['Swir', 'lix']",2,1,Cotton Candy Pokemon,0.4,3.5,True,50.0,True,200,Medium Fast,62,48,66,59,57,49,341,Fairy,,Fairy,,Sweet Veil,,Unburden,False,False,True,1,
652,Slurpuff,"['Slur', 'puff']",2,1,Meringue Pokemon,0.8,5.0,True,50.0,True,140,Medium Fast,82,80,86,85,75,72,480,Fairy,,Fairy,,Sweet Veil,,Unburden,False,False,True,2,
653,Inkay,['Inkay'],1,1,Revolving Pokemon,0.4,3.5,True,50.0,True,190,Medium Fast,53,54,53,37,46,45,288,Water 1,Water 2,Dark,Psychic,Contrary,Suction Cups,Infiltrator,False,False,True,1,30.0
654,Malamar,"['Ma', 'la', 'mar']",3,1,Overturning Pokemon,1.5,47.0,True,50.0,True,80,Medium Fast,86,92,88,68,75,73,482,Water 1,Water 2,Dark,Psychic,Contrary,Suction Cups,Infiltrator,False,False,True,2,
655,Binacle,"['Bi', 'na', 'cle']",3,1,Two-Handed Pokemon,0.5,31.0,True,50.0,True,120,Medium Fast,42,52,67,39,56,50,306,Water 3,,Rock,Water,Tough Claws,Sniper,Pickpocket,False,False,True,1,39.0
656,Barbaracle,"['Bar', 'ba', 'ra', 'cle']",4,1,Collective Pokemon,1.3,96.0,True,50.0,True,45,Medium Fast,72,105,115,54,86,68,500,Water 3,,Rock,Water,Tough Claws,Sniper,Pickpocket,False,False,True,2,
657,Skrelp,['Skrelp'],1,1,Mock Kelp Pokemon,0.5,7.3,True,50.0,True,225,Medium Fast,50,60,60,60,60,30,320,Water 1,Dragon,Poison,Water,Poison Point,Poison Touch,Adaptability,False,False,True,1,48.0
658,Dragalge,"['Dra', 'gal', 'ge']",3,1,Mock Kelp Pokemon,1.8,81.5,True,50.0,True,55,Medium Fast,65,75,90,97,123,44,494,Water 1,Dragon,Poison,Dragon,Poison Point,Poison Touch,Adaptability,False,False,True,2,
659,Clauncher,"['Claunc', 'her']",2,1,Water Gun Pokemon,0.5,8.3,True,50.0,True,225,Slow,50,53,62,58,63,44,330,Water 1,Water 3,Water,,Mega Launcher,,,False,False,True,1,37.0
660,Clawitzer,"['Cla', 'wi', 'tzer']",3,1,Howitzer Pokemon,1.3,35.3,True,50.0,True,55,Slow,71,73,88,120,89,59,500,Water 1,Water 3,Water,,Mega Launcher,,,False,False,True,2,
661,Helioptile,"['He', 'liop', 'ti', 'le']",4,1,Generator Pokemon,0.5,6.0,True,50.0,True,190,Medium Fast,44,38,33,61,43,70,289,Monster,Dragon,Electric,Normal,Dry Skin,Sand Veil,Solar Power,False,False,True,1,
662,Heliolisk,"['He', 'lio', 'lisk']",3,1,Generator Pokemon,1.0,21.0,True,50.0,True,75,Medium Fast,62,55,52,109,94,109,481,Monster,Dragon,Electric,Normal,Dry Skin,Sand Veil,Solar Power,False,False,True,2,
663,Tyrunt,"['Ty', 'runt']",2,1,Royal Heir Pokemon,0.8,26.0,True,12.5,True,45,Medium Fast,58,89,77,45,45,48,362,Monster,Dragon,Rock,Dragon,Strong Jaw,,Sturdy,False,False,True,1,39.0
664,Tyrantrum,"['Ty', 'ran', 'trum']",3,1,Despot Pokemon,2.5,270.0,True,12.5,True,45,Medium Fast,82,121,119,69,59,71,521,Monster,Dragon,Rock,Dragon,Strong Jaw,,Rock Head,False,False,True,2,
665,Amaura,"['Amau', 'ra']",2,1,Tundra Pokemon,1.3,25.2,True,12.5,True,45,Medium Fast,77,59,50,67,63,46,362,Monster,,Rock,Ice,Refrigerate,,Snow Warning,False,False,True,1,39.0
666,Aurorus,"['Au', 'ro', 'rus']",3,1,Tundra Pokemon,2.7,225.0,True,12.5,True,45,Medium Fast,123,77,72,99,92,58,521,Monster,,Rock,Ice,Refrigerate,,Snow Warning,False,False,True,2,
667,Sylveon,"['Syl', 'veon']",2,1,Intertwining Pokemon,1.0,23.5,True,12.5,True,45,Medium Fast,95,65,65,110,130,60,525,Field,,Fairy,,Cute Charm,,Pixilate,False,False,True,2,
668,Hawlucha,"['Haw', 'luc', 'ha']",3,1,Wrestling Pokemon,0.8,21.5,True,50.0,True,100,Medium Fast,78,92,75,74,63,118,500,Flying,Gen VIII,Fighting,Flying,Limber,Unburden,Mold Breaker,False,False,False,1,
669,Dedenne,"['De', 'den', 'ne']",3,1,Antenna Pokemon,0.2,2.2,True,50.0,True,180,Medium Fast,67,58,57,81,67,101,431,Field,Fairy,Electric,Fairy,Cheek Pouch,Pickup,Plus,False,False,False,1,
670,Carbink,"['Car', 'bink']",2,1,Jewel Pokemon,0.3,5.7,False,0.0,True,60,Slow,50,50,150,50,150,50,500,Fairy,Mineral,Rock,Fairy,Clear Body,,Sturdy,False,False,False,1,
671,Goomy,"['Goo', 'my']",2,1,Soft Tissue Pokemon,0.3,2.8,True,50.0,True,45,Slow,45,50,35,55,75,40,300,Dragon,,Dragon,,Sap Sipper,Hydration,Gooey,False,False,True,1,40.0
672,Sliggoo,"['Slig', 'goo']",2,2,Soft Tissue Pokemon,0.8,17.5,True,50.0,True,45,Slow,68,75,53,83,113,60,452,Dragon,,Dragon,,Sap Sipper,Hydration,Gooey,False,False,True,2,50.0
673,Goodra,"['Goo', 'dra']",2,2,Dragon Pokemon Pokemon,2.0,150.5,True,50.0,True,45,Slow,90,100,70,110,150,80,600,Dragon,,Dragon,,Sap Sipper,Hydration,Gooey,False,False,True,3,
674,Klefki,"['Klef', 'ki']",2,1,Key Ring Pokemon,0.2,3.0,True,50.0,True,75,Fast,57,80,91,80,87,75,470,Mineral,,Steel,Fairy,Prankster,,Magician,False,False,False,1,
675,Phantump,"['Phan', 'tump']",2,1,Stump Pokemon,0.4,7.0,True,50.0,True,120,Medium Fast,43,70,48,50,60,38,309,Grass,Amorphous,Ghost,Grass,Natural Cure,Frisk,Harvest,False,False,True,1,
676,Trevenant,"['Tre', 've', 'nant']",3,1,Elder Tree Pokemon,1.5,71.0,True,50.0,True,60,Medium Fast,85,110,76,65,82,56,474,Grass,Amorphous,Ghost,Grass,Natural Cure,Frisk,Harvest,False,False,True,2,
677,Pumpkaboo,"['Pump', 'ka', 'boo']",3,1,Pumpkin Pokemon,0.3,3.5,True,50.0,True,120,Medium Fast,44,66,70,44,55,56,335,Amorphous,,Ghost,Grass,Pickup,Frisk,Insomnia,False,False,True,1,
678,Gourgeist,"['Gour', 'geist']",2,1,Pumpkin Pokemon,0.7,9.5,True,50.0,True,60,Medium Fast,55,85,122,58,75,99,494,Amorphous,,Ghost,Grass,Pickup,Frisk,Insomnia,False,False,True,2,
679,Bergmite,"['Ber', 'gmi', 'te']",3,1,Ice Chunk Pokemon,1.0,99.5,True,50.0,True,190,Medium Fast,55,69,85,32,35,28,304,Monster,Mineral,Ice,,Own Tempo,Ice Body,Sturdy,False,False,True,1,37.0
680,Avalugg,"['Ava', 'lugg']",2,2,Iceberg Pokemon,2.0,505.0,True,50.0,True,55,Medium Fast,95,117,184,44,46,28,514,Monster,Mineral,Ice,,Own Tempo,Ice Body,Sturdy,False,False,True,2,
681,Noibat,"['Noi', 'bat']",2,1,Sound Wave Pokemon,0.5,8.0,True,50.0,True,190,Medium Fast,40,30,35,45,40,55,245,Flying,Dragon,Flying,Dragon,Frisk,Infiltrator,Telepathy,False,False,True,1,48.0
682,Noivern,"['Noi', 'vern']",2,1,Sound Wave Pokemon,1.5,85.0,True,50.0,True,45,Medium Fast,85,70,80,97,80,123,535,Flying,Dragon,Flying,Dragon,Frisk,Infiltrator,Telepathy,False,False,True,2,
683,Yveltal,"['Yvel', 'tal']",2,1,Destruction Pokemon,5.8,203.0,False,0.0,False,45,Slow,126,131,95,131,98,99,680,No Eggs Discovered,,Dark,Flying,Dark Aura,,,True,False,False,1,
684,Diancie,"['Dian', 'cie']",2,1,Jewel Pokemon,0.7,8.8,False,0.0,False,3,Slow,50,100,150,100,150,50,600,No Eggs Discovered,,Rock,Fairy,Clear Body,,,False,True,False,1,
685,Volcanion,"['Vol', 'ca', 'nion']",3,1,Steam Pokemon,1.7,195.0,False,0.0,False,3,Slow,80,110,120,130,90,70,600,No Eggs Discovered,,Fire,Water,Water Absorb,,,False,True,False,1,
686,Rowlet,"['Row', 'let']",2,1,Grass Quill Pokemon,0.3,1.5,True,12.5,True,45,Medium Slow,68,55,55,50,50,42,320,Flying,,Grass,Flying,Overgrow,,Long Reach,False,False,True,1,17.0
687,Dartrix,"['Dar', 'trix']",2,1,Blade Quill Pokemon,0.7,16.0,True,12.5,True,45,Medium Slow,78,75,75,70,70,52,420,Flying,,Grass,Flying,Overgrow,,Long Reach,False,False,True,2,34.0
688,Decidueye,"['De', 'ci', 'due', 'y', 'e']",5,2,Arrow Quill Pokemon,1.6,36.6,True,12.5,True,45,Medium Slow,78,107,75,100,100,70,530,Flying,,Grass,Ghost,Overgrow,,Long Reach,False,False,True,3,
689,Litten,"['Lit', 'ten']",2,1,Fire Cat Pokemon,0.4,4.3,True,12.5,True,45,Medium Slow,45,65,40,60,40,70,320,Field,,Fire,,Blaze,,Intimidate,False,False,True,1,17.0
690,Torracat,"['Tor', 'ra', 'cat']",3,1,Fire Cat Pokemon,0.7,25.0,True,12.5,True,45,Medium Slow,65,85,50,80,50,90,420,Field,,Fire,,Blaze,,Intimidate,False,False,True,2,34.0
691,Incineroar,"['Inci', 'ne', 'roar']",3,1,Heel Pokemon,1.8,83.0,True,12.5,True,45,Medium Slow,95,115,90,80,90,60,530,Field,,Fire,Dark,Blaze,,Intimidate,False,False,True,3,
692,Popplio,"['Pop', 'plio']",2,1,Sea Lion Pokemon,0.4,7.5,True,12.5,True,45,Medium Slow,50,54,54,66,56,40,320,Water 1,Field,Water,,Torrent,,Liquid Voice,False,False,True,1,17.0
693,Brionne,"['Brion', 'ne']",2,1,Pop Star Pokemon,0.6,17.5,True,12.5,True,45,Medium Slow,60,69,69,91,81,50,420,Water 1,Field,Water,,Torrent,,Liquid Voice,False,False,True,2,34.0
694,Primarina,"['Pri', 'ma', 'ri', 'na']",4,1,Soloist Pokemon,1.8,44.0,True,12.5,True,45,Medium Slow,80,74,74,126,116,60,530,Water 1,Field,Water,Fairy,Torrent,,Liquid Voice,False,False,True,3,
695,Pikipek,"['Pi', 'ki', 'pek']",3,1,Woodpecker Pokemon,0.3,1.2,True,50.0,True,255,Medium Fast,35,75,30,30,30,65,265,Flying,,Normal,Flying,Keen Eye,Skill Link,Pickup,False,False,True,1,14.0
696,Trumbeak,"['Trum', 'beak']",2,1,Bugle Beak Pokemon,0.6,14.8,True,50.0,True,120,Medium Fast,55,85,50,40,50,75,355,Flying,,Normal,Flying,Keen Eye,Skill Link,Pickup,False,False,True,2,28.0
697,Toucannon,"['Tou', 'can', 'non']",3,1,Cannon Pokemon,1.1,26.0,True,50.0,True,45,Medium Fast,80,120,75,75,75,60,485,Flying,,Normal,Flying,Keen Eye,Skill Link,Sheer Force,False,False,True,3,
698,Yungoos,"['Yun', 'goos']",2,1,Loitering Pokemon,0.4,6.0,True,50.0,True,255,Medium Fast,48,70,30,30,30,45,253,Field,,Normal,,Stakeout,Strong Jaw,Adaptability,False,False,True,1,20.0
699,Gumshoos,"['Gums', 'hoos']",2,1,Stakeout Pokemon,0.7,14.2,True,50.0,True,127,Medium Fast,88,110,60,55,60,45,418,Field,,Normal,,Stakeout,Strong Jaw,Adaptability,False,False,True,2,
700,Grubbin,"['Grub', 'bin']",2,1,Larva Pokemon,0.4,4.4,True,50.0,True,255,Medium Fast,47,62,45,55,45,46,300,Bug,,Bug,,Swarm,,,False,False,True,1,20.0
701,Charjabug,"['Char', 'ja', 'bug']",3,1,Battery Pokemon,0.5,10.5,True,50.0,True,120,Medium Fast,57,82,95,55,75,36,400,Bug,,Bug,Electric,Battery,,,False,False,True,2,
702,Vikavolt,"['Vi', 'ka', 'volt']",3,1,Stag Beetle Pokemon,1.5,45.0,True,50.0,True,45,Medium Fast,77,70,90,145,75,43,500,Bug,,Bug,Electric,Levitate,,,False,False,True,3,
703,Crabrawler,"['Cra', 'braw', 'ler']",3,1,Boxing Pokemon,0.6,7.0,True,50.0,True,225,Medium Fast,47,82,57,42,47,63,338,Water 3,,Fighting,,Hyper Cutter,Iron Fist,Anger Point,False,False,True,1,
704,Crabominable,"['Cra', 'bo', 'mi', 'na', 'ble']",5,1,Woolly Crab Pokemon,1.7,180.0,True,50.0,True,60,Medium Fast,97,132,77,62,67,43,478,Water 3,,Fighting,Ice,Hyper Cutter,Iron Fist,Anger Point,False,False,True,2,
705,Cutiefly,"['Cu', 'tie', 'fly']",3,1,Bee Fly Pokemon,0.1,0.2,True,50.0,True,190,Medium Fast,40,45,40,55,40,84,304,Bug,Fairy,Bug,Fairy,Honey Gather,Shield Dust,Sweet Veil,False,False,True,1,25.0
706,Ribombee,"['Ri', 'bom', 'bee']",3,1,Bee Fly Pokemon,0.2,0.5,True,50.0,True,75,Medium Fast,60,55,60,95,70,124,464,Bug,Fairy,Bug,Fairy,Honey Gather,Shield Dust,Sweet Veil,False,False,True,2,
707,Rockruff,"['Roc', 'kruff']",2,1,Puppy Pokemon,0.5,9.2,True,50.0,True,190,Medium Fast,45,65,40,30,40,60,280,Field,,Rock,,Keen Eye,Vital Spirit,Steadfast,False,False,True,1,25.0
708,Mareanie,"['Ma', 'rea', 'nie']",3,1,Brutal Star Pokemon,0.4,8.0,True,50.0,True,190,Medium Fast,50,53,62,43,52,45,305,Water 1,,Poison,Water,Merciless,Limber,Regenerator,False,False,True,1,38.0
709,Toxapex,"['To', 'xa', 'pex']",3,1,Brutal Star Pokemon,0.7,14.5,True,50.0,True,75,Medium Fast,50,63,152,53,142,35,495,Water 1,,Poison,Water,Merciless,Limber,Regenerator,False,False,True,2,
710,Mudbray,"['Mud', 'bray']",2,1,Donkey Pokemon,1.0,110.0,True,50.0,True,190,Medium Fast,70,100,70,45,55,45,385,Field,,Ground,,Own Tempo,Stamina,Inner Focus,False,False,True,1,30.0
711,Mudsdale,"['Muds', 'da', 'le']",3,1,Draft Horse Pokemon,2.5,920.0,True,50.0,True,60,Medium Fast,100,125,100,55,85,35,500,Field,,Ground,,Own Tempo,Stamina,Inner Focus,False,False,True,2,
712,Dewpider,"['Dew', 'pi', 'der']",3,1,Water Bubble Pokemon,0.3,4.0,True,50.0,True,200,Medium Fast,38,40,52,40,72,27,269,Water 1,Bug,Water,Bug,Water Bubble,,Water Absorb,False,False,True,1,22.0
713,Araquanid,"['Ara', 'qua', 'nid']",3,1,Water Bubble Pokemon,1.8,82.0,True,50.0,True,100,Medium Fast,68,70,92,50,132,42,454,Water 1,Bug,Water,Bug,Water Bubble,,Water Absorb,False,False,True,2,
714,Fomantis,"['Fo', 'man', 'tis']",3,1,Sickle Grass Pokemon,0.3,1.5,True,50.0,True,190,Medium Fast,40,55,35,50,35,35,250,Grass,,Grass,,Leaf Guard,,Contrary,False,False,True,1,34.0
715,Lurantis,"['Lu', 'ran', 'tis']",3,1,Bloom Sickle Pokemon,0.9,18.5,True,50.0,True,75,Medium Fast,70,105,90,80,90,45,480,Grass,,Grass,,Leaf Guard,,Contrary,False,False,True,2,
716,Morelull,"['Mo', 're', 'lull']",3,1,Illuminating Pokemon,0.2,1.5,True,50.0,True,190,Medium Fast,40,35,55,65,75,15,285,Grass,,Grass,Fairy,Illuminate,Effect Spore,Rain Dish,False,False,True,1,24.0
717,Shiinotic,"['Shii', 'no', 'tic']",3,1,Illuminating Pokemon,1.0,11.5,True,50.0,True,75,Medium Fast,60,45,80,90,100,30,405,Grass,,Grass,Fairy,Illuminate,Effect Spore,Rain Dish,False,False,True,2,
718,Salandit,"['Sa', 'lan', 'dit']",3,1,Toxic Lizard Pokemon,0.6,4.8,True,12.5,True,120,Medium Fast,48,44,40,71,40,77,320,Monster,Dragon,Poison,Fire,Corrosion,,Oblivious,False,False,True,1,33.0
719,Salazzle,"['Sa', 'laz', 'zle']",3,1,Toxic Lizard Pokemon,1.2,22.2,True,100.0,True,45,Medium Fast,68,64,60,111,60,117,480,Monster,Dragon,Poison,Fire,Corrosion,,Oblivious,False,False,True,2,
720,Stufful,"['Stuf', 'ful']",2,1,Flailing Pokemon,0.5,6.8,True,50.0,True,140,Medium Fast,70,75,50,45,50,50,340,Field,,Normal,Fighting,Fluffy,Klutz,Cute Charm,False,False,True,1,27.0
721,Bewear,"['Be', 'wear']",2,1,Strong Arm Pokemon,2.1,135.0,True,50.0,True,70,Medium Fast,120,125,80,55,60,60,500,Field,,Normal,Fighting,Fluffy,Klutz,Unnerve,False,False,True,2,
722,Bounsweet,"['Boun', 'sweet']",2,1,Fruit Pokemon,0.3,3.2,True,100.0,True,235,Medium Slow,42,30,38,30,38,32,210,Grass,,Grass,,Leaf Guard,Oblivious,Sweet Veil,False,False,True,1,18.0
723,Steenee,"['Stee', 'nee']",2,1,Fruit Pokemon,0.7,8.2,True,100.0,True,120,Medium Slow,52,40,48,40,48,62,290,Grass,,Grass,,Leaf Guard,Oblivious,Sweet Veil,False,False,True,2,
724,Tsareena,"['Tsa', 'ree', 'na']",3,1,Fruit Pokemon,1.2,21.4,True,100.0,True,45,Medium Slow,72,120,98,50,98,72,510,Grass,,Grass,,Leaf Guard,Queenly Majesty,Sweet Veil,False,False,True,3,
